KIDS_TILE,KIDS_ID,prob,LABEL_TE,model,FOLDER,RAJ2000,DECJ2000
KIDS_340.8_-28.2,KiDSDR4 J224249.801-284010.66,0.8549753427505493,0.0,lens_15_KIDS_340.8_-28.2,,,
KIDS_131.0_1.5,KiDSDR4 J084405.612+013853.19,0.8661137819290161,0.0,lens_15_KIDS_131.0_1.5,,,
KIDS_179.0_-0.5,KiDSDR4 J115749.456-000227.85,0.9997453689575196,0.0,lens_15_KIDS_179.0_-0.5,,,
KIDS_52.4_-29.2,KiDSDR4 J033005.732-291610.91,0.9859895706176758,0.0,lens_15_KIDS_52.4_-29.2,,,
KIDS_178.0_0.5,KiDSDR4 J115252.263+004733.11,,1.0,,/home/grespanm/Data/lenses_KiDS,178.217764,0.792533
KIDS_179.0_-0.5,KiDSDR4 J115707.151-005055.20,0.9868727326393129,0.0,lens_15_KIDS_179.0_-0.5,,,
KIDS_32.7_-28.2,KiDSDR4 J020846.502-281315.80,0.8266834020614624,0.0,lens_15_KIDS_32.7_-28.2,,,
KIDS_167.0_-0.5,KiDSDR4 J110951.535-001902.61,0.9999933242797852,0.0,lens_15_KIDS_167.0_-0.5,,,
KIDS_32.7_-28.2,KiDSDR4 J021132.908-280026.61,0.9997557401657104,0.0,lens_15_KIDS_32.7_-28.2,,,
KIDS_340.8_-28.2,KiDSDR4 J224428.848-280440.03,0.9109176397323608,0.0,lens_15_KIDS_340.8_-28.2,,,
KIDS_52.4_-29.2,KiDSDR4 J032933.840-285342.18,0.8603121042251587,0.0,lens_15_KIDS_52.4_-29.2,,,
KIDS_340.8_-28.2,KiDSDR4 J224153.675-280218.12,0.9627119302749634,0.0,lens_15_KIDS_340.8_-28.2,,,
KIDS_131.0_1.5,KiDSDR4 J084518.596+011200.91,0.802025318145752,0.0,lens_15_KIDS_131.0_1.5,,,
KIDS_199.6_2.5,KiDSDR4 J131847.733+022117.66,0.9016736149787904,0.0,lens_15_KIDS_199.6_2.5,,,
KIDS_199.6_2.5,KiDSDR4 J131829.005+024436.63,0.9702190160751344,0.0,lens_15_KIDS_199.6_2.5,,,
KIDS_39.9_-29.2,KiDSDR4 J024025.010-290854.76,0.9999064207077026,0.0,lens_15_KIDS_39.9_-29.2,,,
KIDS_131.0_1.5,KiDSDR4 J084517.956+013658.38,0.9745203256607056,0.0,lens_15_KIDS_131.0_1.5,,,
KIDS_340.8_-28.2,KiDSDR4 J224104.840-282816.49,0.8121254444122314,0.0,lens_15_KIDS_340.8_-28.2,,,
KIDS_331.5_-29.2,KiDSDR4 J220757.439-293410.28,0.9997826218605042,0.0,lens_15_KIDS_331.5_-29.2,,,
KIDS_32.7_-28.2,KiDSDR4 J021220.135-280457.80,0.9999821186065674,0.0,lens_15_KIDS_32.7_-28.2,,,
KIDS_331.5_-29.2,KiDSDR4 J220805.621-293259.48,0.9995657205581664,0.0,lens_15_KIDS_331.5_-29.2,,,
KIDS_39.9_-29.2,KiDSDR4 J024135.558-285839.59,0.824659526348114,0.0,lens_15_KIDS_39.9_-29.2,,,
KIDS_167.0_-0.5,KiDSDR4 J110942.042-005102.23,0.9893900156021118,0.0,lens_15_KIDS_167.0_-0.5,,,
KIDS_340.8_-28.2,KiDSDR4 J224307.062-274614.87,0.9999902248382568,0.0,lens_15_KIDS_340.8_-28.2,,,
KIDS_52.4_-29.2,KiDSDR4 J032844.431-290417.55,0.9987829327583312,0.0,lens_15_KIDS_52.4_-29.2,,,
KIDS_179.0_-0.5,KiDSDR4 J115630.359-001306.22,0.9999955892562866,0.0,lens_15_KIDS_179.0_-0.5,,,
KIDS_131.0_1.5,KiDSDR4 J084404.216+013444.37,0.999992847442627,0.0,lens_15_KIDS_131.0_1.5,,,
KIDS_39.9_-29.2,KiDSDR4 J024118.235-285344.39,0.8262439966201782,0.0,lens_15_KIDS_39.9_-29.2,,,
KIDS_131.0_1.5,KiDSDR4 J084416.849+010405.23,0.999978482723236,0.0,lens_15_KIDS_131.0_1.5,,,
KIDS_340.8_-28.2,KiDSDR4 J224218.311-282950.85,0.9753475189208984,0.0,lens_15_KIDS_340.8_-28.2,,,
KIDS_131.0_1.5,KiDSDR4 J084359.425+015348.12,0.9999822378158568,0.0,lens_15_KIDS_131.0_1.5,,,
KIDS_331.5_-29.2,KiDSDR4 J220432.216-292546.30,0.993109941482544,0.0,lens_15_KIDS_331.5_-29.2,,,
KIDS_39.9_-29.2,KiDSDR4 J023939.721-285910.15,0.999869704246521,0.0,lens_15_KIDS_39.9_-29.2,,,
KIDS_179.0_-0.5,KiDSDR4 J115457.863-002405.08,0.9999677538871764,0.0,lens_15_KIDS_179.0_-0.5,,,
KIDS_179.0_-0.5,KiDSDR4 J115609.945-002349.02,0.9778894782066344,0.0,lens_15_KIDS_179.0_-0.5,,,
KIDS_179.0_-0.5,KiDSDR4 J115650.469-003845.89,0.9780229926109314,0.0,lens_15_KIDS_179.0_-0.5,,,
KIDS_179.0_-0.5,KiDSDR4 J115453.245-005119.66,0.9091463685035706,0.0,lens_15_KIDS_179.0_-0.5,,,
KIDS_331.5_-29.2,KiDSDR4 J220544.528-293650.95,0.9965144991874696,0.0,lens_15_KIDS_331.5_-29.2,,,
KIDS_179.0_-0.5,KiDSDR4 J115611.785-002030.01,0.8811614513397217,0.0,lens_15_KIDS_179.0_-0.5,,,
KIDS_199.6_2.5,KiDSDR4 J131821.820+020731.91,0.9908021092414856,0.0,lens_15_KIDS_199.6_2.5,,,
KIDS_167.0_-0.5,KiDSDR4 J110618.234-004933.81,0.9998257160186768,0.0,lens_15_KIDS_167.0_-0.5,,,
KIDS_331.5_-29.2,KiDSDR4 J220610.836-291217.34,0.9995601177215576,0.0,lens_15_KIDS_331.5_-29.2,,,
KIDS_340.8_-28.2,KiDSDR4 J224130.571-282225.46,0.8969672322273254,0.0,lens_15_KIDS_340.8_-28.2,,,
KIDS_131.0_1.5,KiDSDR4 J084550.075+013140.46,0.8228098154067993,0.0,lens_15_KIDS_131.0_1.5,,,
KIDS_40.6_-28.2,KiDSDR4 J024259.996-283040.55,0.9998995065689088,0.0,lens_15_KIDS_40.6_-28.2,,,
KIDS_131.0_1.5,KiDSDR4 J084547.420+014022.03,0.9376914501190186,0.0,lens_15_KIDS_131.0_1.5,,,
KIDS_340.8_-28.2,KiDSDR4 J224123.627-283205.04,0.9820669889450072,0.0,lens_15_KIDS_340.8_-28.2,,,
KIDS_331.5_-29.2,KiDSDR4 J220748.381-290750.64,0.9995237588882446,0.0,lens_15_KIDS_331.5_-29.2,,,
KIDS_167.0_-0.5,KiDSDR4 J110629.811-005130.08,0.895085334777832,0.0,lens_15_KIDS_167.0_-0.5,,,
KIDS_331.5_-29.2,KiDSDR4 J220810.387-291542.76,0.9953162670135498,0.0,lens_15_KIDS_331.5_-29.2,,,
KIDS_167.0_-0.5,KiDSDR4 J110638.999-005142.27,0.9761348962783812,0.0,lens_15_KIDS_167.0_-0.5,,,
KIDS_331.5_-29.2,KiDSDR4 J220454.124-291242.72,0.942270040512085,0.0,lens_15_KIDS_331.5_-29.2,,,
KIDS_340.8_-28.2,KiDSDR4 J224412.128-283923.98,0.8611059784889221,0.0,lens_15_KIDS_340.8_-28.2,,,
KIDS_167.0_-0.5,KiDSDR4 J110910.882-000853.23,0.9954547882080078,0.0,lens_15_KIDS_167.0_-0.5,,,
KIDS_32.7_-28.2,KiDSDR4 J021236.043-280722.19,0.999922513961792,0.0,lens_15_KIDS_32.7_-28.2,,,
KIDS_340.8_-28.2,KiDSDR4 J224227.836-283604.09,0.9998766183853148,0.0,lens_15_KIDS_340.8_-28.2,,,
KIDS_40.6_-28.2,KiDSDR4 J024355.815-280901.71,0.9975011348724364,0.0,lens_15_KIDS_40.6_-28.2,,,
KIDS_32.7_-28.2,KiDSDR4 J020857.917-275951.98,0.9999407529830932,0.0,lens_15_KIDS_32.7_-28.2,,,
KIDS_331.5_-29.2,KiDSDR4 J220606.051-284629.34,0.9607014060020448,0.0,lens_15_KIDS_331.5_-29.2,,,
KIDS_179.0_-0.5,KiDSDR4 J115650.051-000944.34,0.9999934434890748,0.0,lens_15_KIDS_179.0_-0.5,,,
KIDS_340.8_-28.2,KiDSDR4 J224301.687-280013.67,0.9790523648262024,0.0,lens_15_KIDS_340.8_-28.2,,,
KIDS_167.0_-0.5,KiDSDR4 J110906.933-003354.19,0.8813221454620361,0.0,lens_15_KIDS_167.0_-0.5,,,
KIDS_40.6_-28.2,KiDSDR4 J024020.673-282930.62,0.8588788509368896,0.0,lens_15_KIDS_40.6_-28.2,,,
KIDS_131.0_1.5,KiDSDR4 J084405.535+011834.32,0.895824670791626,0.0,lens_15_KIDS_131.0_1.5,,,
KIDS_167.0_-0.5,KiDSDR4 J110647.226-000914.41,0.9999670386314392,0.0,lens_15_KIDS_167.0_-0.5,,,
KIDS_179.0_-0.5,KiDSDR4 J115739.781-000119.17,0.9534008502960204,0.0,lens_15_KIDS_179.0_-0.5,,,
KIDS_39.9_-29.2,KiDSDR4 J024136.227-285539.13,0.9973978996276855,0.0,lens_15_KIDS_39.9_-29.2,,,
KIDS_39.9_-29.2,KiDSDR4 J023753.893-293822.67,0.9861875176429749,0.0,lens_15_KIDS_39.9_-29.2,,,
KIDS_46.7_-29.2,KiDSDR4 J030846.015-290325.54,,1.0,,/home/grespanm/Data/lenses_KiDS,47.191732,-29.057096
KIDS_199.0_1.5,KiDSDR4 J131529.230+013223.65,,1.0,,/home/grespanm/Data/lenses_KiDS,198.871792,1.539903
KIDS_131.0_1.5,KiDSDR4 J084425.889+012646.18,0.8096053600311279,0.0,lens_15_KIDS_131.0_1.5,,,
KIDS_179.0_-0.5,KiDSDR4 J115625.416-002920.63,0.8752403259277344,0.0,lens_15_KIDS_179.0_-0.5,,,
KIDS_331.5_-29.2,KiDSDR4 J220817.526-292643.18,0.9276340007781982,0.0,lens_15_KIDS_331.5_-29.2,,,
KIDS_199.6_2.5,KiDSDR4 J131952.958+024356.47,0.9999244213104248,0.0,lens_15_KIDS_199.6_2.5,,,
KIDS_32.7_-28.2,KiDSDR4 J020839.564-275218.09,0.9979709386825562,0.0,lens_15_KIDS_32.7_-28.2,,,
KIDS_52.4_-29.2,KiDSDR4 J032733.484-294022.57,0.98338807,0.0,lens_15_KIDS_52.4_-29.2,,,
KIDS_52.4_-29.2,KiDSDR4 J032758.212-292945.40,0.9970333576202391,0.0,lens_15_KIDS_52.4_-29.2,,,
KIDS_167.0_-0.5,KiDSDR4 J110615.188-004940.39,0.8137790560722351,0.0,lens_15_KIDS_167.0_-0.5,,,
KIDS_18.8_-32.1,KiDSDR4 J011731.429-314432.70,,1.0,,/home/grespanm/Data/lenses_KiDS,19.380956,-31.742419
KIDS_179.0_-0.5,KiDSDR4 J115743.668-005329.73,0.9854102730751038,0.0,lens_15_KIDS_179.0_-0.5,,,
KIDS_340.8_-28.2,KiDSDR4 J224152.206-280818.23,0.9999962449073792,0.0,lens_15_KIDS_340.8_-28.2,,,
KIDS_331.5_-29.2,KiDSDR4 J220740.936-293903.68,0.9999940395355223,0.0,lens_15_KIDS_331.5_-29.2,,,
KIDS_52.4_-29.2,KiDSDR4 J032745.473-291747.86,0.999975562095642,0.0,lens_15_KIDS_52.4_-29.2,,,
KIDS_167.0_-0.5,KiDSDR4 J110606.102-003740.28,0.9594433307647704,0.0,lens_15_KIDS_167.0_-0.5,,,
KIDS_40.6_-28.2,KiDSDR4 J024317.452-282306.12,0.9076186418533324,0.0,lens_15_KIDS_40.6_-28.2,,,
KIDS_331.5_-29.2,KiDSDR4 J220817.596-292031.97,0.9999935626983644,0.0,lens_15_KIDS_331.5_-29.2,,,
KIDS_340.8_-28.2,KiDSDR4 J224125.340-282304.13,0.9906872510910034,0.0,lens_15_KIDS_340.8_-28.2,,,
KIDS_199.6_2.5,KiDSDR4 J131956.487+025235.19,0.9999797940254213,0.0,lens_15_KIDS_199.6_2.5,,,
KIDS_52.4_-29.2,KiDSDR4 J033153.386-285848.21,0.9997192025184632,0.0,lens_15_KIDS_52.4_-29.2,,,
KIDS_167.0_-0.5,KiDSDR4 J110823.505-004515.87,0.9287583827972412,0.0,lens_15_KIDS_167.0_-0.5,,,
KIDS_340.8_-28.2,KiDSDR4 J224110.467-280711.60,0.9840959906578064,0.0,lens_15_KIDS_340.8_-28.2,,,
KIDS_179.0_-0.5,KiDSDR4 J115725.377-003055.47,0.9960857629776,0.0,lens_15_KIDS_179.0_-0.5,,,
KIDS_52.4_-29.2,KiDSDR4 J032853.229-284337.02,0.9999569654464722,0.0,lens_15_KIDS_52.4_-29.2,,,
KIDS_331.5_-29.2,KiDSDR4 J220613.258-291054.40,0.9031033515930176,0.0,lens_15_KIDS_331.5_-29.2,,,
KIDS_350.8_-30.2,KiDSDR4 J232229.475-303836.11,,1.0,,/home/grespanm/Data/lenses_KiDS,350.622815,-30.643365
KIDS_40.6_-28.2,KiDSDR4 J024216.163-282954.20,0.8816357254981995,0.0,lens_15_KIDS_40.6_-28.2,,,
KIDS_340.8_-28.2,KiDSDR4 J224106.633-275536.12,0.8230468034744263,0.0,lens_15_KIDS_340.8_-28.2,,,
KIDS_340.8_-28.2,KiDSDR4 J224418.937-274526.43,0.991357445716858,0.0,lens_15_KIDS_340.8_-28.2,,,
KIDS_131.0_1.5,KiDSDR4 J084339.759+011917.21,0.9459738731384276,0.0,lens_15_KIDS_131.0_1.5,,,
KIDS_331.5_-29.2,KiDSDR4 J220546.419-291025.35,0.9999884366989136,0.0,lens_15_KIDS_331.5_-29.2,,,
KIDS_238.0_-1.5,KiDSDR4 J155200.107-014707.36,,1.0,,/home/grespanm/Data/lenses_KiDS,238.000448,-1.785379
KIDS_39.9_-29.2,KiDSDR4 J023930.567-291558.29,0.866007387638092,0.0,lens_15_KIDS_39.9_-29.2,,,
KIDS_40.6_-28.2,KiDSDR4 J024044.078-283825.09,0.9998652935028076,0.0,lens_15_KIDS_40.6_-28.2,,,
KIDS_131.0_1.5,KiDSDR4 J084528.992+010819.82,0.8736672401428223,0.0,lens_15_KIDS_131.0_1.5,,,
KIDS_331.5_-29.2,KiDSDR4 J220417.100-292927.26,0.999042272567749,0.0,lens_15_KIDS_331.5_-29.2,,,
KIDS_32.7_-28.2,KiDSDR4 J021225.708-282314.82,0.9998931884765624,0.0,lens_15_KIDS_32.7_-28.2,,,
KIDS_40.6_-28.2,KiDSDR4 J024311.242-274944.76,0.8462057113647461,0.0,lens_15_KIDS_40.6_-28.2,,,
KIDS_52.4_-29.2,KiDSDR4 J033135.239-292428.47,0.900666356086731,0.0,lens_15_KIDS_52.4_-29.2,,,
KIDS_340.8_-28.2,KiDSDR4 J224501.856-280446.17,0.949537992477417,0.0,lens_15_KIDS_340.8_-28.2,,,
KIDS_331.5_-29.2,KiDSDR4 J220500.922-285055.55,0.9698010683059692,0.0,lens_15_KIDS_331.5_-29.2,,,
KIDS_32.7_-28.2,KiDSDR4 J021045.769-280208.34,0.9982205629348756,0.0,lens_15_KIDS_32.7_-28.2,,,
KIDS_39.9_-29.2,KiDSDR4 J024056.519-291316.45,0.9409565925598145,0.0,lens_15_KIDS_39.9_-29.2,,,
KIDS_179.0_-0.5,KiDSDR4 J115608.918-002931.69,0.801832377910614,0.0,lens_15_KIDS_179.0_-0.5,,,
KIDS_340.8_-28.2,KiDSDR4 J224338.344-282745.75,0.828203558921814,0.0,lens_15_KIDS_340.8_-28.2,,,
KIDS_40.6_-28.2,KiDSDR4 J024117.070-283112.83,0.8895547389984131,0.0,lens_15_KIDS_40.6_-28.2,,,
KIDS_340.8_-28.2,KiDSDR4 J224519.930-280833.55,0.8746705055236816,0.0,lens_15_KIDS_340.8_-28.2,,,
KIDS_40.6_-28.2,KiDSDR4 J024134.795-283004.28,0.9998232126235962,0.0,lens_15_KIDS_40.6_-28.2,,,
KIDS_40.6_-28.2,KiDSDR4 J024253.806-283342.87,0.8204155564308167,0.0,lens_15_KIDS_40.6_-28.2,,,
KIDS_331.5_-29.2,KiDSDR4 J220429.631-284246.82,0.999900758266449,0.0,lens_15_KIDS_331.5_-29.2,,,
KIDS_160.0_-0.5,KiDSDR4 J104119.501-000416.30,,1.0,,/home/grespanm/Data/lenses_KiDS,160.331257,-0.071195
KIDS_131.0_1.5,KiDSDR4 J084507.276+014919.86,0.9618027210235596,0.0,lens_15_KIDS_131.0_1.5,,,
KIDS_331.5_-29.2,KiDSDR4 J220351.204-284806.00,0.9996933937072754,0.0,lens_15_KIDS_331.5_-29.2,,,
KIDS_131.0_1.5,KiDSDR4 J084236.965+010420.15,0.9560633301734924,0.0,lens_15_KIDS_131.0_1.5,,,
KIDS_40.6_-28.2,KiDSDR4 J024352.927-283239.07,0.8665721416473389,0.0,lens_15_KIDS_40.6_-28.2,,,
KIDS_331.5_-29.2,KiDSDR4 J220402.494-292745.23,0.9144049286842346,0.0,lens_15_KIDS_331.5_-29.2,,,
KIDS_340.8_-28.2,KiDSDR4 J224120.001-280049.06,0.9083735346794128,0.0,lens_15_KIDS_340.8_-28.2,,,
KIDS_129.0_1.5,KiDSDR4 J083726.163+015639.25,,1.0,,/home/grespanm/Data/lenses_KiDS,129.359015,1.944238
KIDS_199.6_2.5,KiDSDR4 J132002.438+023551.50,0.9999954104423524,0.0,lens_15_KIDS_199.6_2.5,,,
KIDS_331.5_-29.2,KiDSDR4 J220815.670-292106.50,0.9997048377990724,0.0,lens_15_KIDS_331.5_-29.2,,,
KIDS_167.0_-0.5,KiDSDR4 J110648.231-005103.10,0.9987929463386536,0.0,lens_15_KIDS_167.0_-0.5,,,
KIDS_179.0_-0.5,KiDSDR4 J115514.680-003058.23,0.9999544620513916,0.0,lens_15_KIDS_179.0_-0.5,,,
KIDS_331.5_-29.2,KiDSDR4 J220612.125-290940.90,0.9987059235572816,0.0,lens_15_KIDS_331.5_-29.2,,,
KIDS_345.4_-35.1,KiDSDR4 J230024.723-351233.67,,1.0,,/home/grespanm/Data/lenses_KiDS,345.103013,-35.209355
KIDS_340.8_-28.2,KiDSDR4 J224333.728-274712.51,0.9982956647872924,0.0,lens_15_KIDS_340.8_-28.2,,,
KIDS_179.0_-0.5,KiDSDR4 J115409.021-001157.21,0.9999953508377076,0.0,lens_15_KIDS_179.0_-0.5,,,
KIDS_39.9_-29.2,KiDSDR4 J023819.787-284841.29,0.9999626874923706,0.0,lens_15_KIDS_39.9_-29.2,,,
KIDS_40.6_-28.2,KiDSDR4 J024349.349-282539.83,0.9877576231956482,0.0,lens_15_KIDS_40.6_-28.2,,,
KIDS_52.4_-29.2,KiDSDR4 J032903.430-292239.45,0.9996157884597778,0.0,lens_15_KIDS_52.4_-29.2,,,
KIDS_40.6_-28.2,KiDSDR4 J024115.701-283111.82,0.9680514335632324,0.0,lens_15_KIDS_40.6_-28.2,,,
KIDS_131.0_1.5,KiDSDR4 J084337.253+013036.01,0.8698689937591553,0.0,lens_15_KIDS_131.0_1.5,,,
KIDS_39.9_-29.2,KiDSDR4 J024123.817-293033.99,0.9912214279174804,0.0,lens_15_KIDS_39.9_-29.2,,,
KIDS_40.6_-28.2,KiDSDR4 J024322.672-281138.69,0.9845112562179564,0.0,lens_15_KIDS_40.6_-28.2,,,
KIDS_131.0_1.5,KiDSDR4 J084220.952+013829.33,0.8899873495101929,0.0,lens_15_KIDS_131.0_1.5,,,
KIDS_340.8_-28.2,KiDSDR4 J224455.323-274553.31,0.9694082736968994,0.0,lens_15_KIDS_340.8_-28.2,,,
KIDS_40.6_-28.2,KiDSDR4 J024108.091-281840.98,0.9989830255508424,0.0,lens_15_KIDS_40.6_-28.2,,,
KIDS_331.5_-29.2,KiDSDR4 J220409.797-285551.84,0.9999943971633912,0.0,lens_15_KIDS_331.5_-29.2,,,
KIDS_52.4_-29.2,KiDSDR4 J033150.698-284603.78,0.8130502700805664,0.0,lens_15_KIDS_52.4_-29.2,,,
KIDS_39.9_-29.2,KiDSDR4 J024134.312-293506.60,0.895392119884491,0.0,lens_15_KIDS_39.9_-29.2,,,
KIDS_183.0_-0.5,KiDSDR4 J121314.238-001434.63,,1.0,,/home/grespanm/Data/lenses_KiDS,183.309326,-0.242953
KIDS_199.6_2.5,KiDSDR4 J131944.713+024815.85,0.99990051984787,0.0,lens_15_KIDS_199.6_2.5,,,
KIDS_40.6_-28.2,KiDSDR4 J024222.401-282124.38,0.9816375374794006,0.0,lens_15_KIDS_40.6_-28.2,,,
KIDS_199.6_2.5,KiDSDR4 J131655.894+025751.10,0.999994158744812,0.0,lens_15_KIDS_199.6_2.5,,,
KIDS_167.0_-0.5,KiDSDR4 J110615.757-001055.41,0.9999817609786988,0.0,lens_15_KIDS_167.0_-0.5,,,
KIDS_167.0_-0.5,KiDSDR4 J110634.348-004007.17,0.9773545265197754,0.0,lens_15_KIDS_167.0_-0.5,,,
KIDS_32.7_-28.2,KiDSDR4 J021119.136-275808.24,0.980621337890625,0.0,lens_15_KIDS_32.7_-28.2,,,
KIDS_40.6_-28.2,KiDSDR4 J024224.362-274703.76,0.976875901222229,0.0,lens_15_KIDS_40.6_-28.2,,,
KIDS_199.6_2.5,KiDSDR4 J131959.240+024310.81,0.922751247882843,0.0,lens_15_KIDS_199.6_2.5,,,
KIDS_179.0_-0.5,KiDSDR4 J115428.678-003359.61,0.994559407234192,0.0,lens_15_KIDS_179.0_-0.5,,,
KIDS_340.8_-28.2,KiDSDR4 J224313.797-283236.19,0.99988055229187,0.0,lens_15_KIDS_340.8_-28.2,,,
KIDS_340.8_-28.2,KiDSDR4 J224345.262-283617.84,0.8370749950408936,0.0,lens_15_KIDS_340.8_-28.2,,,
KIDS_340.8_-28.2,KiDSDR4 J224119.715-283221.64,0.9820846319198608,0.0,lens_15_KIDS_340.8_-28.2,,,
KIDS_167.0_-0.5,KiDSDR4 J110948.322-003301.84,0.8636722564697266,0.0,lens_15_KIDS_167.0_-0.5,,,
KIDS_331.5_-29.2,KiDSDR4 J220721.940-293149.38,0.9606274962425232,0.0,lens_15_KIDS_331.5_-29.2,,,
KIDS_179.0_-0.5,KiDSDR4 J115404.389-001719.06,0.9444457292556764,0.0,lens_15_KIDS_179.0_-0.5,,,
KIDS_23.0_-30.2,KiDSDR4 J013403.712-303226.82,,1.0,,/home/grespanm/Data/lenses_KiDS,23.515468,-30.540786
KIDS_32.7_-28.2,KiDSDR4 J020924.964-283650.52,0.8141323328018188,0.0,lens_15_KIDS_32.7_-28.2,,,
KIDS_179.0_-0.5,KiDSDR4 J115601.250-003709.78,0.9999498128890992,0.0,lens_15_KIDS_179.0_-0.5,,,
KIDS_167.0_-0.5,KiDSDR4 J110943.525-004718.98,0.9999748468399048,0.0,lens_15_KIDS_167.0_-0.5,,,
KIDS_199.6_2.5,KiDSDR4 J131959.364+020704.85,0.9998679161071776,0.0,lens_15_KIDS_199.6_2.5,,,
KIDS_32.7_-28.2,KiDSDR4 J021139.125-280033.44,0.9999309182167052,0.0,lens_15_KIDS_32.7_-28.2,,,
KIDS_179.0_-0.5,KiDSDR4 J115611.427-002101.06,0.9950194954872132,0.0,lens_15_KIDS_179.0_-0.5,,,
KIDS_199.6_2.5,KiDSDR4 J132005.225+020216.06,0.8625142574310303,0.0,lens_15_KIDS_199.6_2.5,,,
KIDS_32.7_-28.2,KiDSDR4 J020917.372-282920.05,0.8656615018844604,0.0,lens_15_KIDS_32.7_-28.2,,,
KIDS_177.0_-1.5,KiDSDR4 J114621.135-014052.32,,1.0,,/home/grespanm/Data/lenses_KiDS,176.588066,-1.681202
KIDS_340.8_-28.2,KiDSDR4 J224112.125-282141.51,0.976508378982544,0.0,lens_15_KIDS_340.8_-28.2,,,
KIDS_40.6_-28.2,KiDSDR4 J024327.618-281755.28,0.9874286651611328,0.0,lens_15_KIDS_40.6_-28.2,,,
KIDS_52.4_-29.2,KiDSDR4 J032823.479-285844.65,0.9952442646026612,0.0,lens_15_KIDS_52.4_-29.2,,,
KIDS_184.0_-0.5,KiDSDR4 J121424.132-003205.53,,1.0,,/home/grespanm/Data/lenses_KiDS,183.600552,-0.534872
KIDS_331.5_-29.2,KiDSDR4 J220629.609-285652.91,0.9970689415931702,0.0,lens_15_KIDS_331.5_-29.2,,,
KIDS_167.0_-0.5,KiDSDR4 J110840.265-004029.45,0.9988176822662354,0.0,lens_15_KIDS_167.0_-0.5,,,
KIDS_131.0_1.5,KiDSDR4 J084438.795+014211.75,0.8687955141067505,0.0,lens_15_KIDS_131.0_1.5,,,
KIDS_179.0_-0.5,KiDSDR4 J115739.412-000112.07,0.8109511733055115,0.0,lens_15_KIDS_179.0_-0.5,,,
KIDS_52.4_-29.2,KiDSDR4 J033142.211-290126.48,0.998798370361328,0.0,lens_15_KIDS_52.4_-29.2,,,
KIDS_131.0_1.5,KiDSDR4 J084319.530+011950.55,0.8447158336639404,0.0,lens_15_KIDS_131.0_1.5,,,
KIDS_131.0_1.5,KiDSDR4 J084344.726+012912.15,0.998043179512024,0.0,lens_15_KIDS_131.0_1.5,,,
KIDS_40.6_-28.2,KiDSDR4 J024040.669-282623.02,0.9228470325469972,0.0,lens_15_KIDS_40.6_-28.2,,,
KIDS_179.0_-0.5,KiDSDR4 J115739.766-000022.51,0.9668917655944824,0.0,lens_15_KIDS_179.0_-0.5,,,
KIDS_167.0_-0.5,KiDSDR4 J110924.588-003637.08,0.9601540565490724,0.0,lens_15_KIDS_167.0_-0.5,,,
KIDS_340.8_-28.2,KiDSDR4 J224356.687-283409.90,0.9015098810195924,0.0,lens_15_KIDS_340.8_-28.2,,,
KIDS_131.0_1.5,KiDSDR4 J084210.198+013549.13,0.9816249012947084,0.0,lens_15_KIDS_131.0_1.5,,,
KIDS_167.0_-0.5,KiDSDR4 J110747.036-004934.74,0.9548044204711914,0.0,lens_15_KIDS_167.0_-0.5,,,
KIDS_179.0_-0.5,KiDSDR4 J115530.657-003211.82,0.970246195793152,0.0,lens_15_KIDS_179.0_-0.5,,,
KIDS_331.5_-29.2,KiDSDR4 J220432.380-293416.00,0.9968911409378052,0.0,lens_15_KIDS_331.5_-29.2,,,
KIDS_179.0_-0.5,KiDSDR4 J115630.270-000627.53,0.8462063074111938,0.0,lens_15_KIDS_179.0_-0.5,,,
KIDS_167.0_-0.5,KiDSDR4 J110854.718-003342.49,0.9982480406761168,0.0,lens_15_KIDS_167.0_-0.5,,,
KIDS_52.4_-29.2,KiDSDR4 J032758.702-290623.94,0.9301050901412964,0.0,lens_15_KIDS_52.4_-29.2,,,
KIDS_52.4_-29.2,KiDSDR4 J032731.204-284436.70,0.8821154236793518,0.0,lens_15_KIDS_52.4_-29.2,,,
KIDS_340.8_-28.2,KiDSDR4 J224116.495-283944.72,0.9999812841415404,0.0,lens_15_KIDS_340.8_-28.2,,,
KIDS_167.0_-0.5,KiDSDR4 J110617.432-005000.57,0.9990373849868774,0.0,lens_15_KIDS_167.0_-0.5,,,
KIDS_331.5_-29.2,KiDSDR4 J220452.488-293910.86,0.9996152520179749,0.0,lens_15_KIDS_331.5_-29.2,,,
KIDS_331.5_-29.2,KiDSDR4 J220520.192-284513.27,0.9994779229164124,0.0,lens_15_KIDS_331.5_-29.2,,,
KIDS_179.0_-0.5,KiDSDR4 J115649.807-000204.65,0.9999767541885376,0.0,lens_15_KIDS_179.0_-0.5,,,
KIDS_199.6_2.5,KiDSDR4 J132006.113+024424.42,0.99791157245636,0.0,lens_15_KIDS_199.6_2.5,,,
KIDS_167.0_-0.5,KiDSDR4 J110753.322-001637.70,0.9997947216033936,0.0,lens_15_KIDS_167.0_-0.5,,,
KIDS_40.6_-28.2,KiDSDR4 J024220.912-280033.74,0.994964838027954,0.0,lens_15_KIDS_40.6_-28.2,,,
KIDS_131.0_1.5,KiDSDR4 J084505.119+011433.56,0.9935593605041504,0.0,lens_15_KIDS_131.0_1.5,,,
